dteday,year,month,dayofweek,hour,workingday,holiday,season,weather,temperature,humidity,count
2012-04-16,1,4,0,20,0.0,1.0,2.0,1.0,31.2,32,375.0
2011-11-11,0,11,4,23,0.0,1.0,4.0,1.0,6.4,43,73.0
2011-05-30,0,5,0,0,0.0,1.0,2.0,1.0,27.1,69,103.0
2012-03-31,1,3,5,17,0.0,0.0,2.0,1.0,18.9,67,543.0
2012-05-28,1,5,0,5,0.0,1.0,2.0,1.0,22.5,90,9.0
2012-03-31,1,3,5,19,0.0,0.0,2.0,1.0,15.5,74,284.0
2011-05-01,0,5,6,2,0.0,0.0,2.0,1.0,13.0,77,50.0
2011-05-01,0,5,6,3,0.0,0.0,2.0,1.0,12.3,81,23.0
2011-05-01,0,5,6,4,0.0,0.0,2.0,1.0,11.6,84,17.0
2011-06-18,0,6,5,3,0.0,0.0,2.0,1.0,21.6,82,20.0
2012-04-16,1,4,0,23,0.0,1.0,2.0,1.0,28.8,36,121.0
2012-04-16,1,4,0,6,0.0,1.0,2.0,1.0,20.5,59,133.0
2012-04-16,1,4,0,7,0.0,1.0,2.0,1.0,19.5,64,387.0
2012-04-16,1,4,0,9,0.0,1.0,2.0,1.0,18.2,71,297.0
2011-05-01,0,5,6,11,0.0,0.0,2.0,1.0,9.8,92,250.0
2012-01-02,1,1,0,23,0.0,1.0,1.0,1.0,2.5,39,34.0
2012-04-16,1,4,0,22,0.0,1.0,2.0,1.0,30.3,34,214.0
2012-09-03,1,9,0,3,0.0,1.0,3.0,1.0,23.8,98,28.0
2012-04-16,1,4,0,21,0.0,1.0,2.0,1.0,31.0,32,271.0
2011-05-01,0,5,6,5,0.0,0.0,2.0,1.0,10.9,87,10.0
2012-09-22,1,9,5,12,0.0,0.0,3.0,1.0,18.2,83,688.0
2011-12-26,0,12,0,0,0.0,1.0,1.0,1.0,4.6,65,11.0
2011-06-04,0,6,5,10,0.0,0.0,2.0,1.0,13.4,78,317.0
2012-12-22,1,12,5,15,0.0,0.0,1.0,1.0,3.2,47,153.0
2012-12-22,1,12,5,16,0.0,0.0,1.0,1.0,3.9,44,147.0
2012-12-22,1,12,5,17,0.0,0.0,1.0,1.0,4.5,42,114.0
2012-12-22,1,12,5,18,0.0,0.0,1.0,1.0,5.1,40,82.0
2012-12-22,1,12,5,19,0.0,0.0,1.0,1.0,5.8,41,60.0
2012-12-22,1,12,5,20,0.0,0.0,1.0,1.0,5.6,41,61.0
2012-12-22,1,12,5,21,0.0,0.0,1.0,1.0,4.9,43,53.0
2012-12-22,1,12,5,22,0.0,0.0,1.0,1.0,3.8,45,39.0
2012-12-22,1,12,5,23,0.0,0.0,1.0,1.0,2.9,49,40.0
2012-12-23,1,12,6,0,0.0,0.0,1.0,1.0,2.3,51,27.0
2012-12-23,1,12,6,1,0.0,0.0,1.0,1.0,1.6,54,20.0
2012-12-23,1,12,6,22,0.0,0.0,1.0,1.0,5.9,53,58.0
2012-10-14,1,10,6,8,0.0,0.0,4.0,1.0,10.0,83,132.0
2012-12-23,1,12,6,23,0.0,0.0,1.0,1.0,4.8,58,25.0
2012-12-22,1,12,5,0,0.0,0.0,1.0,1.0,3.5,46,31.0
2012-11-04,1,11,6,13,0.0,0.0,4.0,1.0,4.4,79,493.0
2012-11-04,1,11,6,14,0.0,0.0,4.0,1.0,6.5,67,509.0
2012-12-22,1,12,5,14,0.0,0.0,1.0,1.0,2.4,53,161.0
2012-12-22,1,12,5,1,0.0,0.0,1.0,1.0,2.9,49,35.0
2012-12-22,1,12,5,13,0.0,0.0,1.0,1.0,1.8,53,158.0
2012-12-22,1,12,5,11,0.0,0.0,1.0,1.0,2.0,53,159.0
2012-10-20,1,10,5,18,0.0,0.0,4.0,1.0,19.2,42,521.0
2012-10-20,1,10,5,19,0.0,0.0,4.0,1.0,18.8,44,345.0
2012-10-20,1,10,5,20,0.0,0.0,4.0,1.0,18.1,45,259.0
2012-10-20,1,10,5,21,0.0,0.0,4.0,1.0,17.6,48,296.0
2012-10-20,1,10,5,22,0.0,0.0,4.0,1.0,16.8,48,202.0
2012-10-21,1,10,6,0,0.0,0.0,4.0,1.0,14.2,53,154.0
2012-10-21,1,10,6,1,0.0,0.0,4.0,1.0,13.0,55,117.0
2012-10-21,1,10,6,2,0.0,0.0,4.0,1.0,12.2,57,132.0
2012-10-06,1,10,5,5,0.0,0.0,4.0,1.0,18.0,79,10.0
2012-10-06,1,10,5,6,0.0,0.0,4.0,1.0,17.6,79,30.0
2012-10-14,1,10,6,13,0.0,0.0,4.0,1.0,12.4,74,619.0
2012-10-14,1,10,6,12,0.0,0.0,4.0,1.0,10.5,80,562.0
2012-10-14,1,10,6,5,0.0,0.0,4.0,1.0,9.9,82,11.0
2012-10-14,1,10,6,6,0.0,0.0,4.0,1.0,10.1,84,24.0
2012-02-12,1,2,6,9,0.0,0.0,1.0,1.0,-4.9,43,63.0
2012-02-05,1,2,6,22,0.0,0.0,1.0,1.0,6.2,50,191.0
2012-10-14,1,10,6,7,0.0,0.0,4.0,1.0,10.0,82,51.0
2012-12-22,1,12,5,12,0.0,0.0,1.0,1.0,1.9,52,146.0
2012-01-28,1,1,5,0,0.0,0.0,1.0,1.0,7.6,60,69.0
2012-11-04,1,11,6,15,0.0,0.0,4.0,1.0,7.4,59,449.0
2012-11-04,1,11,6,10,0.0,0.0,4.0,1.0,1.8,85,360.0
2012-02-12,1,2,6,14,0.0,0.0,1.0,1.0,-4.2,41,111.0
2012-02-12,1,2,6,15,0.0,0.0,1.0,1.0,-3.0,39,155.0
2012-02-12,1,2,6,16,0.0,0.0,1.0,1.0,-1.7,39,164.0
2012-02-12,1,2,6,17,0.0,0.0,1.0,1.0,-0.8,38,87.0
2012-03-04,1,3,6,23,0.0,0.0,1.0,1.0,5.6,36,26.0
2012-11-04,1,11,6,18,0.0,0.0,4.0,1.0,9.9,50,237.0
2012-11-04,1,11,6,19,0.0,0.0,4.0,1.0,10.1,49,227.0
2012-11-04,1,11,6,20,0.0,0.0,4.0,1.0,10.2,47,141.0
2012-11-04,1,11,6,21,0.0,0.0,4.0,1.0,9.6,48,87.0
2012-11-04,1,11,6,22,0.0,0.0,4.0,1.0,8.3,53,79.0
2012-10-14,1,10,6,11,0.0,0.0,4.0,1.0,10.1,81,494.0
2012-09-23,1,9,6,2,0.0,0.0,4.0,1.0,21.7,58,95.0
2012-02-19,1,2,6,13,0.0,0.0,1.0,1.0,1.7,68,261.0
2012-11-24,1,11,5,22,0.0,0.0,4.0,1.0,4.7,36,76.0
2012-11-24,1,11,5,6,0.0,0.0,4.0,1.0,5.8,49,10.0
2012-12-29,1,12,5,18,0.0,0.0,1.0,1.0,1.9,99,110.0
2012-11-24,1,11,5,5,0.0,0.0,4.0,1.0,6.9,53,3.0
2012-02-12,1,2,6,13,0.0,0.0,1.0,1.0,-5.1,41,138.0
2012-11-03,1,11,5,0,0.0,0.0,4.0,1.0,7.9,50,108.0
2012-02-12,1,2,6,12,0.0,0.0,1.0,1.0,-5.4,43,140.0
2012-11-04,1,11,6,17,0.0,0.0,4.0,1.0,9.2,53,327.0
2012-11-04,1,11,6,11,0.0,0.0,4.0,1.0,2.0,86,445.0
2012-11-04,1,11,6,12,0.0,0.0,4.0,1.0,2.1,87,504.0
2012-10-14,1,10,6,10,0.0,0.0,4.0,1.0,10.0,81,428.0
2012-10-21,1,10,6,13,0.0,0.0,4.0,1.0,10.5,73,626.0
2012-12-22,1,12,5,2,0.0,0.0,1.0,1.0,2.6,52,23.0
2012-12-22,1,12,5,3,0.0,0.0,1.0,1.0,2.3,56,7.0
2012-12-22,1,12,5,4,0.0,0.0,1.0,1.0,2.1,57,5.0
2012-12-22,1,12,5,5,0.0,0.0,1.0,1.0,2.0,58,5.0
2012-12-22,1,12,5,6,0.0,0.0,1.0,1.0,1.9,57,13.0
2012-11-04,1,11,6,16,0.0,0.0,4.0,1.0,8.5,55,435.0
2012-12-29,1,12,5,17,0.0,0.0,1.0,1.0,1.6,99,118.0
2012-12-22,1,12,5,7,0.0,0.0,1.0,1.0,2.7,53,20.0
2012-12-23,1,12,6,14,0.0,0.0,1.0,1.0,0.5,69,175.0
2012-12-23,1,12,6,12,0.0,0.0,1.0,1.0,-2.3,73,196.0
2012-12-23,1,12,6,2,0.0,0.0,1.0,1.0,1.1,56,18.0
2012-12-23,1,12,6,3,0.0,0.0,1.0,1.0,0.7,59,9.0
2012-12-23,1,12,6,4,0.0,0.0,1.0,1.0,0.3,61,4.0
2012-12-23,1,12,6,5,0.0,0.0,1.0,1.0,0.1,62,6.0
2012-01-28,1,1,5,1,0.0,0.0,1.0,1.0,6.9,60,58.0
2012-01-28,1,1,5,2,0.0,0.0,1.0,1.0,6.2,59,41.0
2012-01-28,1,1,5,3,0.0,0.0,1.0,1.0,5.4,59,17.0
2012-02-04,1,2,5,0,0.0,0.0,1.0,1.0,6.6,58,86.0
2012-02-04,1,2,5,1,0.0,0.0,1.0,1.0,3.0,78,43.0
2012-02-04,1,2,5,2,0.0,0.0,1.0,1.0,1.9,83,44.0
2011-12-03,0,12,5,3,0.0,0.0,4.0,1.0,3.7,74,9.0
2012-02-04,1,2,5,3,0.0,0.0,1.0,1.0,1.2,84,18.0
2012-02-04,1,2,5,4,0.0,0.0,1.0,1.0,0.8,86,6.0
2012-02-04,1,2,5,5,0.0,0.0,1.0,1.0,0.3,88,4.0
2012-02-04,1,2,5,6,0.0,0.0,1.0,1.0,-0.0,90,5.0
2011-12-03,0,12,5,4,0.0,0.0,4.0,1.0,2.9,78,8.0
2011-12-03,0,12,5,5,0.0,0.0,4.0,1.0,2.0,83,6.0
2011-12-03,0,12,5,6,0.0,0.0,4.0,1.0,1.3,86,11.0
2011-12-03,0,12,5,7,0.0,0.0,4.0,1.0,0.8,85,26.0
2011-12-03,0,12,5,8,0.0,0.0,4.0,1.0,0.1,87,63.0
2012-09-29,1,9,5,9,0.0,0.0,4.0,1.0,14.5,73,332.0
2011-12-03,0,12,5,9,0.0,0.0,4.0,1.0,-0.4,89,124.0
2011-12-03,0,12,5,11,0.0,0.0,4.0,1.0,-1.1,91,275.0
2011-12-03,0,12,5,12,0.0,0.0,4.0,1.0,-1.4,92,358.0
2011-12-03,0,12,5,2,0.0,0.0,4.0,1.0,4.5,70,50.0
2012-01-28,1,1,5,14,0.0,0.0,1.0,1.0,3.4,78,362.0
2012-02-05,1,2,6,23,0.0,0.0,1.0,1.0,5.3,55,42.0
2011-12-03,0,12,5,0,0.0,0.0,4.0,1.0,6.2,69,75.0
2012-09-23,1,9,6,12,0.0,0.0,4.0,1.0,13.2,64,776.0
2012-02-05,1,2,6,16,0.0,0.0,1.0,1.0,2.9,81,296.0
2012-02-05,1,2,6,17,0.0,0.0,1.0,1.0,4.3,71,306.0
2012-02-05,1,2,6,18,0.0,0.0,1.0,1.0,5.2,64,181.0
2012-02-05,1,2,6,19,0.0,0.0,1.0,1.0,6.0,55,69.0
2012-09-23,1,9,6,11,0.0,0.0,4.0,1.0,13.3,60,570.0
2012-09-23,1,9,6,9,0.0,0.0,4.0,1.0,15.2,48,276.0
2012-09-29,1,9,5,4,0.0,0.0,4.0,1.0,17.8,83,14.0
2012-09-29,1,9,5,5,0.0,0.0,4.0,1.0,17.2,79,15.0
2012-09-29,1,9,5,6,0.0,0.0,4.0,1.0,16.2,80,37.0
2012-02-05,1,2,6,20,0.0,0.0,1.0,1.0,6.6,49,50.0
2012-02-05,1,2,6,21,0.0,0.0,1.0,1.0,6.7,47,66.0
2012-09-29,1,9,5,8,0.0,0.0,4.0,1.0,14.9,72,211.0
2011-12-03,0,12,5,10,0.0,0.0,4.0,1.0,-0.8,90,195.0
2012-01-28,1,1,5,8,0.0,0.0,1.0,1.0,1.8,78,91.0
2012-01-29,1,1,6,7,0.0,0.0,1.0,1.0,2.2,40,12.0
2012-01-28,1,1,5,6,0.0,0.0,1.0,1.0,3.2,65,15.0
2011-12-03,0,12,5,1,0.0,0.0,4.0,1.0,5.3,68,71.0
2012-01-15,1,1,6,15,0.0,0.0,1.0,1.0,-1.3,38,206.0
2012-01-29,1,1,6,8,0.0,0.0,1.0,1.0,1.3,41,70.0
2012-01-29,1,1,6,9,0.0,0.0,1.0,1.0,0.3,45,111.0
2012-01-28,1,1,5,5,0.0,0.0,1.0,1.0,4.0,61,10.0
2012-01-15,1,1,6,18,0.0,0.0,1.0,1.0,0.3,32,120.0
2012-01-15,1,1,6,19,0.0,0.0,1.0,1.0,0.8,33,110.0
2012-01-15,1,1,6,20,0.0,0.0,1.0,1.0,0.8,32,95.0
2012-01-15,1,1,6,21,0.0,0.0,1.0,1.0,0.4,31,72.0
2012-01-15,1,1,6,22,0.0,0.0,1.0,1.0,-0.6,35,60.0
2012-10-20,1,10,5,12,0.0,0.0,4.0,1.0,11.7,67,703.0
2012-01-15,1,1,6,23,0.0,0.0,1.0,1.0,-2.3,54,29.0
2012-10-20,1,10,5,13,0.0,0.0,4.0,1.0,12.3,77,714.0
2012-10-20,1,10,5,14,0.0,0.0,4.0,1.0,14.2,66,711.0
2012-10-20,1,10,5,15,0.0,0.0,4.0,1.0,15.7,58,711.0
2012-01-29,1,1,6,22,0.0,0.0,1.0,1.0,6.8,32,64.0
2012-01-29,1,1,6,23,0.0,0.0,1.0,1.0,5.5,34,25.0
2012-01-28,1,1,5,4,0.0,0.0,1.0,1.0,4.8,59,8.0
2012-01-22,1,1,6,0,0.0,0.0,1.0,1.0,-1.2,85,52.0
2012-10-20,1,10,5,16,0.0,0.0,4.0,1.0,17.0,52,691.0
2012-10-20,1,10,5,17,0.0,0.0,4.0,1.0,18.3,47,731.0
2012-01-21,1,1,5,21,0.0,0.0,1.0,1.0,0.8,84,69.0
2012-10-20,1,10,5,10,0.0,0.0,4.0,1.0,10.6,75,423.0
2012-10-21,1,10,6,12,0.0,0.0,4.0,1.0,8.1,83,675.0
2012-10-21,1,10,6,14,0.0,0.0,4.0,1.0,12.7,63,640.0
2012-01-28,1,1,5,7,0.0,0.0,1.0,1.0,3.0,71,31.0
2011-12-03,0,12,5,13,0.0,0.0,4.0,1.0,-0.7,92,292.0
2012-10-07,1,10,6,21,0.0,0.0,4.0,1.0,11.1,85,113.0
2012-10-07,1,10,6,22,0.0,0.0,4.0,1.0,11.0,88,79.0
2012-10-07,1,10,6,23,0.0,0.0,4.0,1.0,10.7,92,80.0
2012-10-20,1,10,5,11,0.0,0.0,4.0,1.0,10.8,74,612.0
2012-10-06,1,10,5,4,0.0,0.0,4.0,1.0,18.4,79,11.0
2012-10-06,1,10,5,3,0.0,0.0,4.0,1.0,19.0,75,56.0
2012-12-22,1,12,5,10,0.0,0.0,1.0,1.0,2.1,53,118.0
2012-10-06,1,10,5,2,0.0,0.0,4.0,1.0,19.7,71,75.0
2012-10-06,1,10,5,1,0.0,0.0,4.0,1.0,20.5,66,141.0
2012-10-06,1,10,5,0,0.0,0.0,4.0,1.0,21.5,61,191.0
2012-10-06,1,10,5,8,0.0,0.0,4.0,1.0,16.9,75,206.0
2012-10-06,1,10,5,9,0.0,0.0,4.0,1.0,16.8,75,395.0
2012-10-06,1,10,5,10,0.0,0.0,4.0,1.0,16.8,74,539.0
2012-10-06,1,10,5,11,0.0,0.0,4.0,1.0,16.8,74,647.0
2012-01-15,1,1,6,17,0.0,0.0,1.0,1.0,-0.1,35,146.0
2012-10-06,1,10,5,7,0.0,0.0,4.0,1.0,17.0,76,84.0
2012-01-15,1,1,6,16,0.0,0.0,1.0,1.0,-0.6,36,205.0
2012-11-24,1,11,5,4,0.0,0.0,4.0,1.0,8.2,56,3.0
2012-11-24,1,11,5,3,0.0,0.0,4.0,1.0,9.6,59,11.0
2012-11-24,1,11,5,2,0.0,0.0,4.0,1.0,11.4,59,32.0
2012-11-18,1,11,6,12,0.0,0.0,4.0,1.0,1.6,94,442.0
2012-11-18,1,11,6,11,0.0,0.0,4.0,1.0,1.6,94,359.0
2012-11-18,1,11,6,10,0.0,0.0,4.0,1.0,1.7,94,329.0
2012-11-18,1,11,6,9,0.0,0.0,4.0,1.0,2.2,93,204.0
2012-11-18,1,11,6,8,0.0,0.0,4.0,1.0,2.6,93,119.0
2012-11-17,1,11,5,13,0.0,0.0,4.0,1.0,1.1,81,525.0
2012-11-18,1,11,6,21,0.0,0.0,4.0,1.0,10.2,66,110.0
2012-11-17,1,11,5,11,0.0,0.0,4.0,1.0,-0.0,82,423.0
2012-05-05,1,5,5,9,0.0,0.0,2.0,1.0,17.9,99,284.0
2012-04-28,1,4,5,14,0.0,0.0,2.0,1.0,9.1,47,440.0
2012-04-28,1,4,5,15,0.0,0.0,2.0,1.0,9.9,45,408.0
2012-05-06,1,5,6,23,0.0,0.0,2.0,1.0,19.4,68,102.0
2012-05-06,1,5,6,22,0.0,0.0,2.0,1.0,20.2,66,157.0
2012-05-06,1,5,6,21,0.0,0.0,2.0,1.0,21.1,63,203.0
2012-11-17,1,11,5,18,0.0,0.0,4.0,1.0,10.3,48,271.0
2011-04-10,0,4,6,19,0.0,0.0,2.0,1.0,19.4,65,131.0
2012-11-17,1,11,5,19,0.0,0.0,4.0,1.0,11.2,45,253.0
2012-11-18,1,11,6,13,0.0,0.0,4.0,1.0,3.0,91,447.0
2012-05-06,1,5,6,20,0.0,0.0,2.0,1.0,21.1,64,276.0
2012-11-25,1,11,6,18,0.0,0.0,4.0,1.0,4.6,43,141.0
2012-04-29,1,4,6,21,0.0,0.0,2.0,1.0,20.5,34,204.0
2012-11-18,1,11,6,6,0.0,0.0,4.0,1.0,2.6,92,15.0
2012-11-18,1,11,6,7,0.0,0.0,4.0,1.0,2.7,93,42.0
2012-11-18,1,11,6,20,0.0,0.0,4.0,1.0,10.8,63,129.0
2012-11-18,1,11,6,19,0.0,0.0,4.0,1.0,10.9,64,210.0
2012-11-18,1,11,6,18,0.0,0.0,4.0,1.0,10.4,66,276.0
2012-05-12,1,5,5,0,0.0,0.0,2.0,1.0,18.4,45,136.0
2012-05-12,1,5,5,1,0.0,0.0,2.0,1.0,16.1,50,93.0
2012-05-12,1,5,5,2,0.0,0.0,2.0,1.0,14.2,62,56.0
2012-05-12,1,5,5,3,0.0,0.0,2.0,1.0,13.5,63,34.0
2012-05-12,1,5,5,4,0.0,0.0,2.0,1.0,12.0,70,9.0
2012-05-12,1,5,5,5,0.0,0.0,2.0,1.0,11.0,74,13.0
2012-05-12,1,5,5,6,0.0,0.0,2.0,1.0,10.5,74,33.0
2012-05-12,1,5,5,7,0.0,0.0,2.0,1.0,10.3,68,67.0
2012-05-12,1,5,5,8,0.0,0.0,2.0,1.0,9.7,72,178.0
2012-04-29,1,4,6,23,0.0,0.0,2.0,1.0,18.9,46,82.0
2012-04-29,1,4,6,22,0.0,0.0,2.0,1.0,20.2,35,108.0
2012-11-18,1,11,6,14,0.0,0.0,4.0,1.0,6.3,79,428.0
2012-04-29,1,4,6,20,0.0,0.0,2.0,1.0,20.3,36,243.0
2012-11-25,1,11,6,17,0.0,0.0,4.0,1.0,4.2,45,181.0
2012-11-25,1,11,6,16,0.0,0.0,4.0,1.0,3.8,46,228.0
2012-11-25,1,11,6,15,0.0,0.0,4.0,1.0,2.9,50,245.0
2012-05-19,1,5,5,7,0.0,0.0,2.0,1.0,13.2,73,95.0
2012-05-19,1,5,5,8,0.0,0.0,2.0,1.0,11.6,82,195.0
2012-05-19,1,5,5,9,0.0,0.0,2.0,1.0,11.0,85,292.0
2012-05-19,1,5,5,10,0.0,0.0,2.0,1.0,10.6,85,452.0
2012-05-19,1,5,5,11,0.0,0.0,2.0,1.0,11.8,83,586.0
2012-05-19,1,5,5,12,0.0,0.0,2.0,1.0,15.6,65,642.0
2012-05-19,1,5,5,13,0.0,0.0,2.0,1.0,18.1,51,704.0
2012-05-19,1,5,5,14,0.0,0.0,2.0,1.0,20.1,44,730.0
2012-05-19,1,5,5,15,0.0,0.0,2.0,1.0,22.0,41,672.0
2012-05-19,1,5,5,16,0.0,0.0,2.0,1.0,23.7,37,642.0
2012-05-20,1,5,6,0,0.0,0.0,2.0,1.0,23.1,46,170.0
2012-05-20,1,5,6,1,0.0,0.0,2.0,1.0,21.0,49,130.0
2012-05-20,1,5,6,2,0.0,0.0,2.0,1.0,19.3,58,98.0
2012-05-19,1,5,5,5,0.0,0.0,2.0,1.0,13.3,76,12.0
2012-05-05,1,5,5,8,0.0,0.0,2.0,1.0,17.9,99,197.0
2012-05-13,1,5,6,6,0.0,0.0,2.0,1.0,14.5,80,21.0
2012-11-17,1,11,5,9,0.0,0.0,4.0,1.0,0.8,79,248.0
2012-05-19,1,5,5,6,0.0,0.0,2.0,1.0,13.2,74,50.0
2012-05-19,1,5,5,3,0.0,0.0,2.0,1.0,15.5,65,33.0
2012-05-13,1,5,6,7,0.0,0.0,2.0,1.0,13.9,80,60.0
2012-05-19,1,5,5,2,0.0,0.0,2.0,1.0,16.7,60,69.0
2012-11-25,1,11,6,20,0.0,0.0,4.0,1.0,5.4,42,119.0
2011-04-10,0,4,6,18,0.0,0.0,2.0,1.0,20.7,58,240.0
2012-11-25,1,11,6,10,0.0,0.0,4.0,1.0,-1.3,63,139.0
2012-11-25,1,11,6,4,0.0,0.0,4.0,1.0,1.1,50,2.0
2012-05-13,1,5,6,8,0.0,0.0,2.0,1.0,13.5,81,156.0
2012-05-13,1,5,6,9,0.0,0.0,2.0,1.0,13.2,82,222.0
2012-05-13,1,5,6,10,0.0,0.0,2.0,1.0,12.9,83,350.0
2012-05-13,1,5,6,11,0.0,0.0,2.0,1.0,13.5,83,428.0
2012-05-12,1,5,5,20,0.0,0.0,2.0,1.0,25.2,28,287.0
2012-12-01,1,12,5,6,0.0,0.0,4.0,1.0,0.5,96,27.0
2012-05-13,1,5,6,13,0.0,0.0,2.0,1.0,19.1,60,602.0
2012-05-13,1,5,6,14,0.0,0.0,2.0,1.0,21.3,55,552.0
2012-05-13,1,5,6,15,0.0,0.0,2.0,1.0,23.5,51,499.0
2012-05-13,1,5,6,16,0.0,0.0,2.0,1.0,25.3,46,564.0
2012-05-13,1,5,6,17,0.0,0.0,2.0,1.0,26.4,43,478.0
2012-05-19,1,5,5,4,0.0,0.0,2.0,1.0,14.3,71,14.0
2012-05-19,1,5,5,0,0.0,0.0,2.0,1.0,20.1,51,148.0
2012-05-19,1,5,5,1,0.0,0.0,2.0,1.0,18.1,55,104.0
2012-05-13,1,5,6,12,0.0,0.0,2.0,1.0,16.7,69,531.0
2012-02-05,1,2,6,14,0.0,0.0,1.0,1.0,1.3,94,243.0
2012-05-12,1,5,5,9,0.0,0.0,2.0,1.0,9.3,74,335.0
2012-11-17,1,11,5,14,0.0,0.0,4.0,1.0,4.9,63,555.0
2012-11-24,1,11,5,20,0.0,0.0,4.0,1.0,5.4,36,58.0
2012-11-24,1,11,5,19,0.0,0.0,4.0,1.0,5.4,38,83.0
2012-11-24,1,11,5,18,0.0,0.0,4.0,1.0,5.5,42,145.0
2012-11-24,1,11,5,17,0.0,0.0,4.0,1.0,5.4,43,126.0
2012-11-24,1,11,5,15,0.0,0.0,4.0,1.0,4.0,47,198.0
2012-02-04,1,2,5,10,0.0,0.0,1.0,1.0,-0.9,94,224.0
2011-12-11,0,12,6,23,0.0,0.0,4.0,1.0,1.7,62,35.0
2012-11-18,1,11,6,2,0.0,0.0,4.0,1.0,4.5,80,73.0
2012-11-18,1,11,6,1,0.0,0.0,4.0,1.0,5.0,77,95.0
2012-11-24,1,11,5,16,0.0,0.0,4.0,1.0,4.9,45,170.0
2012-11-24,1,11,5,13,0.0,0.0,4.0,1.0,1.6,55,225.0
2012-11-10,1,11,5,14,0.0,0.0,4.0,1.0,8.5,76,627.0
2012-10-27,1,10,5,0,0.0,0.0,4.0,1.0,18.3,78,142.0
2012-10-27,1,10,5,3,0.0,0.0,4.0,1.0,17.2,84,26.0
2012-02-04,1,2,5,11,0.0,0.0,1.0,1.0,-0.0,94,270.0
2012-02-04,1,2,5,9,0.0,0.0,1.0,1.0,-0.7,93,157.0
2012-02-04,1,2,5,8,0.0,0.0,1.0,1.0,-0.6,93,90.0
2012-02-18,1,2,5,22,0.0,0.0,1.0,1.0,12.6,45,118.0
2012-02-19,1,2,6,6,0.0,0.0,1.0,1.0,3.9,48,5.0
2012-02-18,1,2,5,21,0.0,0.0,1.0,1.0,13.9,39,114.0
2012-02-18,1,2,5,19,0.0,0.0,1.0,1.0,12.8,42,188.0
2012-11-24,1,11,5,1,0.0,0.0,4.0,1.0,12.1,62,20.0
2012-12-22,1,12,5,9,0.0,0.0,1.0,1.0,2.2,53,90.0
2012-12-22,1,12,5,8,0.0,0.0,1.0,1.0,2.4,53,29.0
2012-12-23,1,12,6,15,0.0,0.0,1.0,1.0,3.0,54,137.0
2012-11-24,1,11,5,0,0.0,0.0,4.0,1.0,11.6,63,42.0
2012-12-23,1,12,6,16,0.0,0.0,1.0,1.0,4.6,51,190.0
2012-12-23,1,12,6,17,0.0,0.0,1.0,1.0,6.1,47,114.0
2012-12-23,1,12,6,18,0.0,0.0,1.0,1.0,7.2,44,93.0
2012-12-23,1,12,6,19,0.0,0.0,1.0,1.0,8.3,42,58.0
2012-12-23,1,12,6,20,0.0,0.0,1.0,1.0,8.5,42,52.0
2012-12-23,1,12,6,21,0.0,0.0,1.0,1.0,7.7,47,42.0
2012-11-25,1,11,6,1,0.0,0.0,4.0,1.0,2.5,42,36.0
2012-11-25,1,11,6,0,0.0,0.0,4.0,1.0,3.1,40,34.0
2012-11-24,1,11,5,23,0.0,0.0,4.0,1.0,3.7,38,57.0
2012-11-24,1,11,5,21,0.0,0.0,4.0,1.0,5.2,36,75.0
2012-11-24,1,11,5,14,0.0,0.0,4.0,1.0,2.7,52,207.0
2012-02-18,1,2,5,17,0.0,0.0,1.0,1.0,10.3,47,364.0
2012-02-18,1,2,5,20,0.0,0.0,1.0,1.0,13.5,41,148.0
2012-12-23,1,12,6,10,0.0,0.0,1.0,1.0,-1.6,70,93.0
2012-10-27,1,10,5,7,0.0,0.0,4.0,1.0,15.6,92,86.0
2012-10-27,1,10,5,8,0.0,0.0,4.0,1.0,15.3,93,213.0
2012-02-18,1,2,5,13,0.0,0.0,1.0,1.0,1.5,78,384.0
2012-02-18,1,2,5,14,0.0,0.0,1.0,1.0,4.3,66,427.0
2012-12-23,1,12,6,13,0.0,0.0,1.0,1.0,-1.6,70,186.0
2012-12-23,1,12,6,6,0.0,0.0,1.0,1.0,-0.1,62,9.0
2012-12-23,1,12,6,7,0.0,0.0,1.0,1.0,-0.1,63,19.0
2012-12-23,1,12,6,8,0.0,0.0,1.0,1.0,-0.4,63,48.0
2012-12-23,1,12,6,9,0.0,0.0,1.0,1.0,-0.8,65,56.0
2012-02-18,1,2,5,5,0.0,0.0,1.0,1.0,2.1,71,1.0
2012-04-08,1,4,6,22,0.0,0.0,2.0,1.0,20.8,29,118.0
2012-10-27,1,10,5,12,0.0,0.0,4.0,1.0,14.8,90,668.0
2012-11-25,1,11,6,2,0.0,0.0,4.0,1.0,2.0,45,28.0
2012-05-06,1,5,6,11,0.0,0.0,2.0,1.0,15.5,88,414.0
2012-11-25,1,11,6,19,0.0,0.0,4.0,1.0,4.8,44,127.0
2012-11-18,1,11,6,15,0.0,0.0,4.0,1.0,8.0,72,407.0
2012-11-17,1,11,5,17,0.0,0.0,4.0,1.0,9.6,49,403.0
2012-11-17,1,11,5,16,0.0,0.0,4.0,1.0,8.5,51,469.0
2012-11-17,1,11,5,15,0.0,0.0,4.0,1.0,7.0,56,549.0
2012-02-18,1,2,5,12,0.0,0.0,1.0,1.0,1.4,75,369.0
2012-02-18,1,2,5,11,0.0,0.0,1.0,1.0,1.7,73,286.0
2012-02-18,1,2,5,10,0.0,0.0,1.0,1.0,2.0,71,205.0
